2023-12-05 00:40:50.9373036Z;Api;404; 1.1.0; ZionShield.ZionShieldMiddleware+<InvokeAsync>d__4; 37; ZionShield - VAS authentication - Vilesoft Authenticate Service failed Incorrect Content-Type: 
2023-12-05 00:40:51.3686954Z;Api;404; 1.1.0; ZionShield.ZionShieldMiddleware+<InvokeAsync>d__4; 37; ZionShield - VAS authentication - Vilesoft Authenticate Service failed Incorrect Content-Type: 
