2023-12-11 21:19:59.1329639Z;Api;406; 1.1.0; Mapper Dto; 40; The Dto parameter is a . It isn´t a DTO inherited from ZionValidation
2023-12-11 21:27:32.7550361Z;Api;406; 1.1.0; Mapper Dto; 40; The Dto parameter is a . It isn´t a DTO inherited from ZionValidation
